"lang","doc_key","from_id","to_id","text","author_name","year_birth","year_death","from_placename","from_latitude","from_longitude","from_type","from_type_detail","to_placename","to_latitude","to_longitude","to_type","to_type_detail"
"fr","VOL100","Q15","Q419","De l' Afrique à le Pérou","AROUET, François-Marie",1694,1778,"Africa",21.09375,7.1881,"continent","continent","Peru",-9.4,-76,"country","country"
"fr","VOL118","Q64","Q90","de Berlin à Paris","AROUET, François-Marie",1694,1778,"Berlin",52.516666666667,13.383333333333,"city","city","Paris",48.8566666666667,2.35222222222222,"city","city"
"fr","VOL128","Q33959","Q12789","de la Bouquette ; À Nice , à le Var","AROUET, François-Marie",1694,1778,"Nice",43.701944444444,7.2683333333333,"city","city","Var",43.400833333333,6.21,"region","region"
"fr","VOL170","Q90","Q220583","de Paris . Je crois voir à la fois Athène et Sybaris","AROUET, François-Marie",1694,1778,"Paris",48.8566666666667,2.35222222222222,"city","city","Sybaris",39.716564,16.493696,"ancient city","ancient city"
"it","bibit000117-5","Q6247","Q14379","da Mantova senza stanchezza a il Lago Maggiore","Guido Gozzano",1883,1916,"Mantua",45.156388888889,10.791111111111,"city","city","Lake Maggiore",46.0980555555556,8.71472222222222,"lake","lake"
"it","bibit000118-193","Q1471","Q1286","da la Senna volano leggeri , E a piè de l' Alpi","Leopardi, Giacomo",1798,1837,"Seine",49.434722222222,0.1175,"river","river","Alps",46.5780555555556,8.615,"mountain","mountain"
"it","bibit000131-21","Q34615","Q546","da San Giusto ridere glauco l' Adria . Oh a il bel mar di Trieste","Giosue Carducci",1835,1907,"Adria",45.05,12.05,"city","city","Trieste",45.6502777777778,13.7702777777778,"city","city"
"it","bibit000131-26","Q683578","Q13712","da Superga rivola a il Tevere","Giosue Carducci",1835,1907,"Superga",45.08333333,7.76666667,"hill","hilltop","Tiber",41.740555555556,12.233333333333,"river","river"
"it","bibit000226-14","Q1286","Q2260811","da l' Alpi a Lilibeo","Giuseppe Giusti",1809,1850,"Alps",46.5780555555556,8.615,"mountain","mountain","Lilibaeum",37.8,12.43333,"ancient city","ancient city"
"it","bibit000226-41","Q1286","Q2656","da l' Alpi a Palermo","Giuseppe Giusti",1809,1850,"Alps",46.5780555555556,8.615,"mountain","mountain","Palermo",38.1156580555556,13.3612619444444,"city","city"
"it","bibit000226-46","Q1286","Q2260811","da l' Alpe a Lilibeo","Giuseppe Giusti",1809,1850,"Alps",46.5780555555556,8.615,"mountain","mountain","Lilibaeum",37.8,12.43333,"ancient city","ancient city"
"it","bibit000226-75","Q220","Q13496","da Roma a Brindisi","Giuseppe Giusti",1809,1850,"Rome",41.893055555556,12.482777777778,"city","city","Brindisi",40.638333333333,17.945833333333,"city","city"
"it","bibit000521-37","Q565751","Q649217","da ' monti d' Epiro ed allunga sino a Leuca","Giosue Carducci",1835,1907,"Epirus",39.23651,20.71472,"region","historic region","Santa Maria di Leuca",39.801,18.356944444444,"city","city"
"it","bibit000695-4","Q5456","Q822","da l' Ande algenti a il Libano","Alessandro Manzoni",1785,1873,"Andes",-32.65333333,-70.01166667,"mountain","mountain","Lebanon",33.833333,35.766667,"country","country"
"it","bibit000695-8","Q1286","Q12508","Da l' Alpi a le Piramidi","Alessandro Manzoni",1785,1873,"Alps",46.5780555555556,8.615,"mountain","mountain","Giza pyramid complex",29.976111,31.132778,"ancient site","ancient site"
"it","bibit000695-8","Q12508","Q584","Da l' Alpi a le Piramidi , da il Manzanarre a il Reno","Alessandro Manzoni",1785,1873,"Giza pyramid complex",29.976111,31.132778,"ancient site","ancient site","Rhine",47.6662,9.1786,"river","river"
"it","bibit000695-8","Q16512","Q584","da il Manzanarre a il Reno","Alessandro Manzoni",1785,1873,"Manzanares",40.30406,-3.539275,"river","river","Rhine",47.6662,9.1786,"river","river"
"it","bibit000698-53","Q643","Q1285","da il Po superbo a l' Appennin","Niccolò Tommaseo",1802,1874,"Po",44.97,12.546944444444,"river","river","Apennine Mountains",43.281667,12.581944,"mountain","mountain"
"it","bibit000735-3","Q156882","Q6343","da Samo indarno porta a la sua Cartago","Vincenzo Monti",1754,1828,"Samos",37.75,26.8333,"island","island","Carthage",36.852558,10.323461,"ancient city","ancient city"
"it","bibit000850-32","Q3392","Q1171","da l' Orse a il Nilo , E da Boston a Goa","Leopardi, Giacomo",1798,1837,"Nile",31.4653,30.3667,"river","river","Goa",15.401944,74.043333,"region","region"
"it","bibit000850-32","Q100","Q1171","da Boston a Goa","Leopardi, Giacomo",1798,1837,"Boston",42.3602777777778,-71.0577777777778,"city","city","Goa",15.401944,74.043333,"region","region"
"it","bibit000850-32","Q90","Q6454","Da Parigi a Calais","Leopardi, Giacomo",1798,1837,"Paris",48.8566666666667,2.35222222222222,"city","city","Calais",50.9475,1.8555555555556,"city","city"
"it","bibit000850-32","Q6454","Q84","Da Parigi a Calais , di quivi a Londra","Leopardi, Giacomo",1798,1837,"Calais",50.9475,1.8555555555556,"city","city","London",51.507222222222,-0.1275,"city","city"
"it","bibit000850-32","Q84","Q24826","Da Londra a Liverpool","Leopardi, Giacomo",1798,1837,"London",51.507222222222,-0.1275,"city","city","Liverpool",53.4075,-2.99194444444444,"city","city"
"it","bibit000850-32","Q14294","Q6514","Da le foci di il Tago a l' Ellesponto","Leopardi, Giacomo",1798,1837,"Tagus River",38.8525,-9.0137,"river","river","Dardanelles",40.2,26.4,"strait (water)","strait (water)"
"it","bibit001172-187","Q10965","Q214874","da l' ispano Ibero a l' indo Idaspe","Leopardi, Giacomo",1798,1837,"Ebro",40.728527124206,0.86929321289062,"river","river","Jhelum River",31.17,72.15,"river","river"
"it","bibit001258-119","Q6514","Q5715","da l' Ellesponto a il Nilo!... O Memfi","Emilio Praga",1839,1875,"Dardanelles",40.2,26.4,"strait (water)","strait (water)","Memphis",29.85412,31.25934,"ancient city","ancient city"
"it","bibit001258-129","Q55416","Q4656","da Chioggia a Pola","Emilio Praga",1839,1875,"Chioggia",45.21891,12.27854,"city","city","Pula",44.8702777777778,13.8455555555556,"city","city"
"it","bibit001325-101","Q1288","Q171009","da ' monti Carpazi a la Drava","Giosue Carducci",1835,1907,"Carpathian Mountains",47,25.5,"mountain","mountain","Drava",45.543888888889,18.926666666667,"river","river"
"it","bibit001471-59","Q19826","Q1061804","Da Palazzo Madama a il Valentino","Guido Gozzano",1883,1916,"Palazzo Madama and Casaforte degli Acaja, Turin",45.07094444,7.68577778,"palace","palace","Parco del Valentino",45.054,7.686,"city part","city part"
"ru","axmat-961","Q4132377","Q1229234","от своих могил . На Галерной чернела арка , В Летнем","Ahmatova A.A.",1889,1966,"Galernaia Street (Saint Petersburg)",59.932944,30.29306,"city part","city part","Summer Garden",59.944722222222,30.335555555556,"city part","city part"
"ru","axmat-444","Q36","Q270","с тобою в Польше ? Первое утро в Варшаве","Ahmatova A.A.",1889,1966,"Poland",52,19,"country","country","Warsaw",52.23,21.0111111111111,"city","city"
"ru","axmat-721","Q167668","Q959","От Либавы до Владивостока","Ahmatova A.A.",1889,1966,"Liepāja",56.508333333333,21.011111111111,"city","city","Vladivostok",43.116666666667,131.9,"city","city"
"ru","brius-0786","Q2981","Q41876","с неба Notre-Dame , Знай : в Реймсе","Brjusov V.Ja.",1873,1924,"Notre-Dame de Paris",48.853,2.3498,"city part","city part","Reims",49.265277777778,4.0286111111111,"city","city"
"ru","brius-0784","Q1286","Q12689","От Альп неподвижных до Па-де-Кале","Brjusov V.Ja.",1873,1924,"Alps",46.5780555555556,8.615,"mountain","mountain","Pas-de-Calais",50.95,1.85,"region","region"
"ru","brius-0784","Q1286","Q12689","От Альп неподвижных до Па-де-Кале","Brjusov V.Ja.",1873,1924,"Alps",46.5780555555556,8.615,"mountain","mountain","Pas-de-Calais",50.95,1.85,"region","region"
"ru","brius-0784","Q1286","Q12689","От Альп неподвижных до Па-де-Кале","Brjusov V.Ja.",1873,1924,"Alps",46.5780555555556,8.615,"mountain","mountain","Pas-de-Calais",50.95,1.85,"region","region"
"ru","brius-0864","Q490","Q1286","Из Милана Милана на профили Альп","Brjusov V.Ja.",1873,1924,"Milan",45.466944444444,9.19,"city","city","Alps",46.5780555555556,8.615,"mountain","mountain"
"ru","brius-0352","Q1286","Q173292","От Альп крепковыйных до ясной Капреи","Brjusov V.Ja.",1873,1924,"Alps",46.5780555555556,8.615,"mountain","mountain","Capri",40.55,14.233333333333,"island","island"
"ru","brius-0352","Q173292","Q1460","От Альп крепковыйных до ясной Капреи И далее , До пустынь когда-то богатой Сицилии","Brjusov V.Ja.",1873,1924,"Capri",40.55,14.233333333333,"island","island","Sicily",37.599958333333,14.015377777778,"region","region"
"ru","antkl-360","Q133274","Q4472241","от Кремля до Земляного вала","Antokolskij P.G.",1896,1978,"Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part","Zemlyanoy Val Street",55.7525,37.655833333333,"city part","city part"
"ru","antkl-360","Q133274","Q649","от Кремля до Земляного вала , Оправленная в золото Москва","Antokolskij P.G.",1896,1978,"Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","antkl-360","Q4472241","Q649","от Кремля до Земляного вала , Оправленная в золото Москва","Antokolskij P.G.",1896,1978,"Zemlyanoy Val Street",55.7525,37.655833333333,"city part","city part","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","antkl-137","Q2807","Q18869","от Мадрида до Кавказа","Antokolskij P.G.",1896,1978,"Madrid",40.4169444444444,-3.70333333333333,"city","city","Caucasus",42.261111111111,44.121111111111,"region","land"
"ru","antkl-301","Q592880","Q4472241","от Воробьевых гор До Земляного вала","Antokolskij P.G.",1896,1978,"Sparrow Hills",55.71,37.545,"city part","city part","Zemlyanoy Val Street",55.7525,37.655833333333,"city part","city part"
"ru","antkl-004","Q179224","Q959","От Дувра до Владивостока","Antokolskij P.G.",1896,1978,"Dover",51.1275,1.3122222222222,"city","city","Vladivostok",43.116666666667,131.9,"city","city"
"ru","antkl-099","Q42956","Q580","от Харбина до Лодзи","Antokolskij P.G.",1896,1978,"Harbin",45.75,126.63333333333,"city","city","Łódź",51.75,19.466666666667,"city","city"
"ru","antkl-210","Q15288","Q1139404","от Ладоги до Мсты","Antokolskij P.G.",1896,1978,"Lake Ladoga",60.8427777777778,31.4597222222222,"lake","lake","Msta",58.415555555556,31.338333333333,"river","river"
"ru","antkl-381","Q38","Q656","Из далекой Италии в Санкт-Петербург","Antokolskij P.G.",1896,1978,"Italy",42.5,12.5,"country","country","Saint Petersburg",59.95,30.316666666667,"city","city"
"ru","antkl-367","Q4498825","Q991032","От Ходынки вплоть до Цусимы","Antokolskij P.G.",1896,1978,"Khodynka",55.7969444444444,37.5113888888889,"river","river","Tsushima",34.2027777777778,129.287527777778,"city","city"
"ru","antkl-002","Q626","Q584","от Волги до Рейна","Antokolskij P.G.",1896,1978,"Volga",45.695,47.8975,"river","river","Rhine",47.6662,9.1786,"river","river"
"ru","antkl-368","Q548","Q79082","от Вислы до самой Камы","Antokolskij P.G.",1896,1978,"Vistula",54.3641,18.9522,"river","river","Kama",55.5903,51.5039,"river","river"
"ru","antkl-155","Q4472241","Q133274","От Земляного вала до Кремля","Antokolskij P.G.",1896,1978,"Zemlyanoy Val Street",55.7525,37.655833333333,"city part","city part","Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part"
"ru","antkl-125","Q545","Q166","От Балтики до Черноморья","Antokolskij P.G.",1896,1978,"Baltic Sea",58,20,"sea","sea","Black Sea",43.41,34.26,"sea","sea"
"ru","antkl-362","Q12431","Q161750","От Пиреней до древнего Памира","Antokolskij P.G.",1896,1978,"Pyrenees",42.666666666667,1,"mountain","mountain","Pamir Mountains",39.0019444444444,71.99975,"mountain","mountain"
"ru","antkl-015","Q4498825","Q991032","От черной Ходынки до желтой Цусимы","Antokolskij P.G.",1896,1978,"Khodynka",55.7969444444444,37.5113888888889,"river","river","Tsushima",34.2027777777778,129.287527777778,"city","city"
"ru","bergh-238","Q34640","Q183","от Ламанша рванулись на Германию","Berggolts O.F.",1910,1975,"English Channel",50,-2,"sea","sea","Germany",51,10,"country","country"
"ru","bergh-359","Q159","Q5428","Из России в Сибирь","Berggolts O.F.",1910,1975,"Russia",66.4166666666667,94.25,"country","country","Siberia",60,105,"region","region"
"ru","utkin-064","Q959","Q36","От Владивостока , и до Польши","Utkin I.P.",1903,1944,"Vladivostok",43.116666666667,131.9,"city","city","Poland",52,19,"country","country"
"ru","utkin-085","Q4528198","Q1851","От Амура и до Шуи , До Архангельска","Utkin I.P.",1903,1944,"Shuya",59.48678,39.63471,"river","river","Arkhangelsk",64.55,40.533333333333,"city","city"
"ru","epolo-092","Q590269","Q4473315","от Мойки до Бассейной","Polonskaja E.G.",1890,1969,"Moyka River",59.92625,30.273527777778,"river","river","Nekrasova Street in St. Petersburg",59.93874,30.35718,"city part","city part"
"ru","epolo-291","Q185518","Q185518","Из Рангуна в Мандалей . На дороге в Мандалей","Polonskaja E.G.",1890,1969,"Mandalay",21.9830555555556,96.0844444444444,"city","city","Mandalay",21.9830555555556,96.0844444444444,"city","city"
"ru","eren-629","Q60","Q1494","от страха , Глухой в Нью-Йорке и на ощупь в шахте , У Миссисипи","Erenburg I.G.",1891,1967,"New York City",40.7,-74,"city","city","Mississippi",33,-90,"region","region"
"ru","zenk2-096","Q43105","Q207680","От Эльбруса и до Казбека","Zenkevich M.A.",1886,1973,"Mount Elbrus",43.35254,42.437875,"mountain","mountain","Mount Kazbek",42.6969444444444,44.5188888888889,"mountain","mountain"
"ru","zabol-206","Q548","Q1229","из Вислы на Дону","Zabolotskij N.A.",1903,1958,"Vistula",54.3641,18.9522,"river","river","Don",47.0864,39.2386,"river","river"
"ru","gumil-076","Q3392","Q220","С берегов далеких Нила В Рим","Gumilev N.S.",1886,1921,"Nile",31.4653,30.3667,"river","river","Rome",41.893055555556,12.482777777778,"city","city"
"ru","gumil-428","Q668","Q12544","От Индии до Византии","Gumilev N.S.",1886,1921,"India",22.8,83,"country","country","Byzantine Empire",41.01527778,28.98472222,"country","country"
"ru","gumil-428","Q668","Q12544","От Индии до Византии","Gumilev N.S.",1886,1921,"India",22.8,83,"country","country","Byzantine Empire",41.01527778,28.98472222,"country","country"
"ru","gumil-386","Q216","Q1741","от Вильны до самой Вены","Gumilev N.S.",1886,1921,"Vilnius",54.6872222222222,25.28,"city","city","Vienna",48.2083333333333,16.3725,"city","city"
"ru","gumil-206","Q58976","Q848831","Из Ливорно иль Пирея ? Если будете в Брабанте","Gumilev N.S.",1886,1921,"Piraeus",37.943,23.646944444444,"city","city","Province of Brabant",50.78333333,4.63333333,"region","region"
"ru","gumil-265","Q3392","Q85","из Нила , Будет вечно стремиться в Каир","Gumilev N.S.",1886,1921,"Nile",31.4653,30.3667,"river","river","Cairo",30.0444444444444,31.2358333333333,"city","city"
"ru","anne-247-10","Q201582","Q189901","С дальнего Пинда крутого В Аргос","Annenskij I.F.",1855,1909,"Pindus",40,20.75,"mountain","mountain","Argos",37.6333333333333,22.7291666666667,"city","city"
"ru","majak8-036","Q142","Q21","Из Франции в Англию","Majakovskij V.V.",1893,1930,"France",47,2,"country","country","England",53,-1,"country","country"
"ru","majak4-03","Q1899","Q162083","от Киева до Конотопа","Majakovskij V.V.",1893,1930,"Kyiv",50.45,30.523611111111,"city","city","Konotop",51.2375,33.2083333333333,"city","city"
"ru","majak1-44","Q1471","Q584","от Сены до Рейна","Majakovskij V.V.",1893,1930,"Seine",49.434722222222,0.1175,"river","river","Rhine",47.6662,9.1786,"river","river"
"ru","majak6-32","Q649","Q7835","из Москвы дачу / пооттяпали в Крыму","Majakovskij V.V.",1893,1930,"Moscow",55.755833333333,37.617777777778,"city","city","Crimea",45,34,"region","land"
"ru","majak7-124","Q36","Q298","от Польши до Чили","Majakovskij V.V.",1893,1930,"Poland",52,19,"country","country","Chile",-33,-71,"country","country"
"ru","majak6-31","Q60","Q90","Из Нью-Йорка / в Париж","Majakovskij V.V.",1893,1930,"New York City",40.7,-74,"city","city","Paris",48.8566666666667,2.35222222222222,"city","city"
"ru","ssolov-230","Q172089","Q13670","С родимых берегов Оки Попутешествуй в Сиракузы","Solovev S.M.",1885,1942,"Oka",56.3328,43.9844,"river","river","Syracuse",37.069166666667,15.2875,"city","city"
"ru","ssolov-110","Q545","Q5428","От Бельта до Сибири","Solovev S.M.",1885,1942,"Baltic Sea",58,20,"sea","sea","Siberia",60,105,"region","region"
"ru","ssolov-258","Q43332","Q9239","из Помпеи И в храм пришел на площади Кавур","Solovev S.M.",1885,1942,"Pompeii",40.750556,14.489722,"ancient city","ancient city","Cavour",44.785499,7.373841,"city","city"
"ru","ssolov-259","Q133274","Q592880","От Кремля до Воробьевых гор","Solovev S.M.",1885,1942,"Moscow Kremlin",55.7516666666667,37.6177777777778,"city part","city part","Sparrow Hills",55.71,37.545,"city part","city part"
"ru","ssolov-437","Q430776","Q5776","Из Назарета в Вифлеем","Solovev S.M.",1885,1942,"Nazareth",32.702102777778,35.29785,"city","city","Bethlehem",31.704444444444,35.206111111111,"city","city"
"ru","vivan-0530","Q858","Q34589","от Суристана Дэвы до ключей Эвфрата","Ivanov V.I.",1866,1949,"Syria",35.216667,38.583333,"country","country","Euphrates",31.0043,47.442,"river","river"
"ru","blok2-1034","Q4165502","Q1132624","из лавки Дома искусства На Дворцовую площадь","Blok A.A.",1880,1921,"Dom Iskusstv",59.936,30.3187,"city part","city part","Palace Square",59.93902778,30.31577778,"city part","city part"
"ru","vrozh-348","Q4018","Q159261","С горячих предгорий Наварры И ярмарок Франции старой В трескучий московский","Rozhdestvenskij V.A.",1895,1977,"Navarre",42.816666666667,-1.65,"country","country","Moskovsky",55.59911,37.35495,"city","city"
"ru","vrozh-104","Q156732","Q202796","От Херсона до Десны","Rozhdestvenskij V.A.",1895,1977,"Kherson",46.6425,32.625,"city","city","Desna",50.5503,30.5378,"river","river"
"ru","vrozh-104","Q156732","Q40855","От Херсона до Десны . Чтоб в лугах по Заднепровью","Rozhdestvenskij V.A.",1895,1977,"Kherson",46.6425,32.625,"city","city","Dnieper",46.4964,32.2872,"river","river"
"ru","vrozh-104","Q202796","Q40855","От Херсона до Десны . Чтоб в лугах по Заднепровью","Rozhdestvenskij V.A.",1895,1977,"Desna",50.5503,30.5378,"river","river","Dnieper",46.4964,32.2872,"river","river"
"ru","lugov-044","Q40605","Q488987","От Баку до Красноводска","Lugovskoj V.A.",1901,1957,"Large Hadron Collider",46.235,6.045,"default","default","Türkmenbaşy",40.016666666667,52.966666666667,"city","city"
"ru","selv2-079","Q1774112","Q4317399","От Колымы и до Непрядвы","Selvinskij I.L.",1899,1968,"Kolyma",68.7687735858091,161.694949313076,"region","region","Nepryadva",53.6708,38.6515,"river","river"
"ru","selv2-027","Q1697","Q1165879","От Подмосковья до камней Дарьяла","Selvinskij I.L.",1899,1968,"Moscow Oblast",55.628,37.738,"region","region","Darial Gorge",42.744722222222,44.6225,"mountain","mountain"
"ru","selv-095","Q7342","Q160135","с женою рядом где-то в Освенциме Освенциме или в Майданеке Майданеке","Selvinskij I.L.",1899,1968,"Oświęcim",50.0380555555556,19.2213888888889,"city","city","Lublin-Majdanek concentration camp",51.2227777777778,22.5986111111111,"default","prison"
"ru","selv-084","Q33345","Q157065","От Евпатории и до Керчи","Selvinskij I.L.",1899,1968,"Yevpatoriia",45.2,33.358333333333,"city","city","Kerch",45.338611111111,36.468055555556,"city","city"
"ru","selv-030","Q157065","Q33345","От Керчи и до Евпатории","Selvinskij I.L.",1899,1968,"Kerch",45.338611111111,36.468055555556,"city","city","Yevpatoriia",45.2,33.358333333333,"city","city"
"ru","selv-076","Q7835","Q649","от ревности в Крыму , В Москве","Selvinskij I.L.",1899,1968,"Crimea",45,34,"region","land","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","selv-092-2","Q7835","Q2011735","От Крымской от станицы до Чушки","Selvinskij I.L.",1899,1968,"Crimea",45,34,"region","land","Chushka Spit",45.35,36.6947222222222,"cape","cape"
"ru","morav-49","Q1229","Q102762","От Дона и до дальнего Азова","Moravskaja M.L.",1889,1947,"Don",47.0864,39.2386,"river","river","Azov",47.1,39.416666666667,"city","city"
"ru","kzmn-855","Q1471","Q172089","От Сены до реки Оки","Kuzmin M.A.",1872,1936,"Seine",49.434722222222,0.1175,"river","river","Oka",56.3328,43.9844,"river","river"
"ru","givan-553","Q645","Q5484","От Невы до Каспийского моря","Ivanov G.V.",1894,1958,"Neva",59.9447,30.3094,"river","river","Caspian Sea",42,50.5,"lake","lake"
"ru","svetl-101","Q78707","Q156237","От Енисея аж До самого до Буга","Svetlov M.A.",1903,1964,"Yenisey",51.7279,94.4518,"river","river","Western Bug",52.5067,21.0844,"river","river"
"ru","svetl-095","Q626","Q156237","От Волги до Буга","Svetlov M.A.",1903,1964,"Volga",45.695,47.8975,"river","river","Western Bug",52.5067,21.0844,"river","river"
"ru","svetl-139","Q4454","Q156747","От Хабаровска до Полтавы","Svetlov M.A.",1903,1964,"Khabarovsk",48.483333333333,135.06666666667,"city","city","Poltava",49.5894444444444,34.5513888888889,"city","city"
"ru","svetl-044","Q1874","Q48256","Из Одессы в Новороссийск","Svetlov M.A.",1903,1964,"Odesa",46.47747,30.73262,"city","city","Dnipro",48.4675,35.04,"city","city"
"ru","svetl-204","Q959","Q1288","От Владивостока до Карпат","Svetlov M.A.",1903,1964,"Vladivostok",43.116666666667,131.9,"city","city","Carpathian Mountains",47,25.5,"mountain","mountain"
"ru","vved-37","Q15322","Q656","из Луги в Петроград","Vvedenskij A.I.",1904,1941,"Luga",58.733333333333,29.85,"city","city","Saint Petersburg",59.95,30.316666666667,"city","city"
"ru","volo2-085","Q656","Q1108445","Из плесени в реторте Петербурга . Все имена сменились на Руси","Voloshin M.A.",1877,1932,"Saint Petersburg",59.95,30.316666666667,"city","city","Kievan Rus'",50.45,30.525,"country","country"
"ru","volo2-085","Q183464","Q797","От берегов Ливонских до Аляски","Voloshin M.A.",1877,1932,"Livonia",57.862234,25.967155,"region","historic region","Alaska",64,-150,"region","land"
"ru","volo1-112","Q5451","Q46","От Гималайских ступеней До древних пристаней Европы","Voloshin M.A.",1877,1932,"Himalayas",29,84,"mountain","mountain","Europe",48.690959,9.14062,"continent","continent"
"ru","volo2-048","Q196786","Q649","из Углича опять Вез в Москву","Voloshin M.A.",1877,1932,"Uglich",57.533333333333,38.333333333333,"city","city","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","volo2-107","Q5753","Q90","Из Самарканда на запад - - в Париж","Voloshin M.A.",1877,1932,"Samarkand",39.6547222222222,66.9758333333333,"city","city","Paris",48.8566666666667,2.35222222222222,"city","city"
"ru","bagrc-013","Q131210","Q156237","От Днестра до Буга","Bagritskij E.G.",1895,1934,"Dniester",46.3041,30.2736,"river","river","Western Bug",52.5067,21.0844,"river","river"
"ru","bagrc-091","Q1460","Q490","От Сицилии до Милана","Bagritskij E.G.",1895,1934,"Sicily",37.599958333333,14.015377777778,"region","region","Milan",45.466944444444,9.19,"city","city"
"ru","bagrc-089","Q1731","Q64","Из Дрездена недалеко И до Берлина","Bagritskij E.G.",1895,1934,"Dresden",51.05,13.74,"city","city","Berlin",52.516666666667,13.383333333333,"city","city"
"ru","bagrc-089","Q1731","Q64","Из Дрездена недалеко И до Берлина","Bagritskij E.G.",1895,1934,"Dresden",51.05,13.74,"city","city","Berlin",52.516666666667,13.383333333333,"city","city"
"ru","bagrc-038","Q5428","Q131210","От пасмурной Сибири До ясного Днестра","Bagritskij E.G.",1895,1934,"Siberia",60,105,"region","region","Dniester",46.3041,30.2736,"river","river"
"ru","bagrc-094","Q41572","Q194084","От Николаева до Сестрорецка","Bagritskij E.G.",1895,1934,"Mykolaiv",46.975,31.995,"city","city","Sestroretsk",60.1,29.966666666667,"city","city"
"ru","marty-320","Q626","Q124653","С казаками по Волге и Каме пробиравшийся на Тобол","Martynov L.N.",1905,1980,"Volga",45.695,47.8975,"river","river","Tobol",51.4667,61.0085,"river","river"
"ru","marty-320","Q79082","Q124653","С казаками по Волге и Каме пробиравшийся на Тобол","Martynov L.N.",1905,1980,"Kama",55.5903,51.5039,"river","river","Tobol",51.4667,61.0085,"river","river"
"ru","marty-494","Q30","Q1171","из Америки = в Гоа","Martynov L.N.",1905,1980,"United States of America",39.828175,-98.5795,"country","country","Goa",15.401944,74.043333,"region","region"
"ru","marty-678","Q8542","Q179751","от Пянджа до Аракса","Markov S.N.",1906,1979,"Panj River",37.1109,68.3147,"river","river","Aras River",40.0184,48.4535,"river","river"
"ru","marty-202","Q656","Q656","из Петербурга в Ленинград","Martynov L.N.",1905,1980,"Saint Petersburg",59.95,30.316666666667,"city","city","Saint Petersburg",59.95,30.316666666667,"city","city"
"ru","marty-671","Q898","Q42956","От Омска Омска прямо до Харбина","Martynov L.N.",1905,1980,"Omsk",54.966666666667,73.383333333333,"city","city","Harbin",45.75,126.63333333333,"city","city"
"ru","marty-350","Q3927","Q891","из Астрахани в Нижний","Martynov L.N.",1905,1980,"Astrakhan",46.35,48.035,"city","city","Nizhny Novgorod",56.326944444444,44.0075,"city","city"
"ru","marty-685","Q1792","Q36036","от Данцига до Львова","Markov S.N.",1906,1979,"Gdańsk",54.35,18.6666666666667,"city","city","Lviv",49.8425,24.0322222222222,"city","city"
"ru","paster-324","Q831190","Q1218","из Вифании в Ерусалим","Pasternak B.L.",1890,1960,"Bethany",31.771411111111,35.261325,"ancient site","ancient site","Jerusalem",31.7788888888889,35.2255555555556,"city","city"
"ru","mandl-324","Q377485","Q193785","с Синая до Фавора","Mandelshtam O.E.",1891,1938,"Mount Sinai",28.5384,33.9752,"mountain","mountain","Mount Tabor",32.68625,35.3929166666667,"mountain","mountain"
"ru","narbut-115","Q7525","Q1874","Из Севастополя в Одессу","Narbut V.I.",1888,1938,"Sevastopol",44.605,33.5225,"city","city","Odesa",46.47747,30.73262,"city","city"
"ru","ellis-252","Q6247","Q220","из Мантуи , а сам я в Риме","Kobylinskij L.L.",1879,1947,"Mantua",45.156388888889,10.791111111111,"city","city","Rome",41.893055555556,12.482777777778,"city","city"
"ru","smel-084","Q3162344","Q41116","от Нескучного сада танки / на Красную площадь","Smeljakov Ja.V.",1913,1972,"Neskuchny Garden",55.716111111111,37.588055555556,"city part","city part","Red Square",55.754166666667,37.62,"city part","city part"
"ru","smel-115","Q162737","Q5428","с нами вместе на Ангару , в Сибирь","Smeljakov Ja.V.",1913,1972,"Angara",58.1,93,"river","river","Siberia",60,105,"region","region"
"ru","olein-111","Q60","Q153698","От Нью-Йорка и до Клина","Olejnikov N.M.",1898,1937,"New York City",40.7,-74,"city","city","Klin",56.333888888889,36.7125,"city","city"
"ru","balm-954","Q5971","Q649","От Алтая до Москвы","Balmont K.D.",1867,1942,"Altai Republic",50.916666666667,86.916666666667,"region","region","Moscow",55.755833333333,37.617777777778,"city","city"
"ru","balm-798","Q5684","Q5776","от царского венца , От Вавилона шел до Вифлеема","Balmont K.D.",1867,1942,"Babylon",32.5425,44.4211111111111,"ancient city","ancient city","Bethlehem",31.704444444444,35.206111111111,"city","city"
"ru","balm-798","Q5684","Q5776","От Вавилона шел до Вифлеема","Balmont K.D.",1867,1942,"Babylon",32.5425,44.4211111111111,"ancient city","ancient city","Bethlehem",31.704444444444,35.206111111111,"city","city"
"ru","kant-092","Q649","Q419","с Москвы до Перу","Kantemir A.D.",1708,1744,"Moscow",55.755833333333,37.617777777778,"city","city","Peru",-9.4,-76,"country","country"
"ru","kant-092","Q419","Q29520","с Москвы до Перу , с Риму до Китая","Kantemir A.D.",1708,1744,"Peru",-9.4,-76,"country","country","China",35,105,"country","country"
"ru","kant-092","Q220","Q29520","с Риму до Китая","Kantemir A.D.",1708,1744,"Rome",41.893055555556,12.482777777778,"city","city","China",35,105,"country","country"
